"Index","Consumer Discretionary","Consumer Staples","Energy","Financials","Health Care","Industrials","Information Technology","Materials","Real Estate","Telecommunications Services","Utilities"
2009-01-20,-0.0583594617001681,-0.0726693865884486,-0.116470025943793,-0.286557993052989,-0.317922162721631,-0.367201865652871,-0.418213805837431,-0.456201367100245,-0.560835533363834,-0.570550866676509,-0.587225071798264
2009-01-21,0.03595671030179,0.0394101369436734,0.0922172196570945,0.256086940038822,0.277459392479358,0.299003186883781,0.348885949977592,0.372446535365428,0.469366555176597,0.500951418231095,0.512130048866377
2009-01-22,-0.0136225927273979,-0.0132833527215803,-0.036529465348469,-0.0939662002714246,-0.0903869983730042,-0.0880143506009514,-0.0972881392327132,-0.11339628682691,-0.154955693384572,-0.171914296824692,-0.173584384230222
2009-01-23,-0.00142030603166201,-0.00811780758524786,0.0196516655736059,0.0594480738754739,0.0552517810179609,0.0287835587652901,0.0484047399825544,0.0525517139168589,0.0780269606828357,0.0953661294432336,0.0965760592302339
2009-01-26,0.0047998495576535,0.0109271987674526,0.0259582859281829,0.00175205506520271,0.0062920364109356,0.0142537926957542,0.0201168073686604,0.0194994829039512,0.0158005155292917,0.0413789697104983,0.064146893459691
2009-01-27,-0.00158909376242703,0.00286988565968809,0.00130347403334842,0.0413600461099785,0.0617897495333251,0.0745115438715705,0.0910695497763861,0.0956434268171471,0.101377490597416,0.0696478392230507,0.0758318695416015
2009-01-28,0.0407283686467475,0.0493904819368934,0.0741252560164845,0.214602709500951,0.230618300721619,0.261360961004967,0.295626253693097,0.31798232007079,0.400001649928568,0.413749134042,0.419132675720859
2009-01-29,-0.0322624628050453,-0.0402808236181674,-0.0743509945959221,-0.15725668274181,-0.171868250772573,-0.211807133532511,-0.233284024506757,-0.251051908932193,-0.33012541957776,-0.363785340998127,-0.367334543369247
2009-01-30,0.000433978155067478,-0.0248967705470652,-0.0374298188501414,-0.0660648027833623,-0.0757864658197962,-0.102600985283709,-0.119418592919454,-0.143265148322107,-0.182689214048777,-0.195839835295662,-0.215036736602594
2009-02-02,0.00241735039676503,-0.00200475126996714,-0.01032802881486,-0.0145022335100967,-0.00445756346341344,-0.0276812053903093,-0.0143164281307066,-0.0232639622561622,-0.00481448172899938,0.0160562341675528,0.0204982040775222
2009-02-03,0.0258280724014346,0.0454016999861179,0.0613833263271161,0.0234966857209248,0.0461600566998271,0.0668178563877785,0.0789303960000587,0.0902988884935256,0.0824790638780794,0.10081010409863,0.109037751057206
2009-02-04,-0.0236622160206047,-0.045795892200676,-0.0396169574582671,-0.0540405442062832,-0.0582613486838999,-0.0633145530525511,-0.0554082666056734,-0.0457163686248702,-0.0554595800277769,-0.0843600513340712,-0.0756067561676908
2009-02-05,0.0205176395212944,0.0337283776435333,0.0576066808453264,0.0758736085231535,0.0878854625298545,0.0975804230464919,0.126871987518068,0.146172028512841,0.13204822828013,0.148280386470618,0.153330155304645
2009-02-06,0.0349764273071732,0.0505126717410487,0.0676910365217335,0.169289476352985,0.180281551403315,0.206990155859844,0.238774089792133,0.257530771708798,0.317661028188865,0.347737826762287,0.355767204622717
2009-02-09,-0.00337060112182499,-0.0152570176452751,-0.00923120773477226,0.0114285830927239,0.00812815566125376,0.028588132585822,0.0348871986601408,0.0312162875056289,0.0438596787117645,0.0349614258239551,0.0255538591373525
2009-02-10,-0.0444237777926915,-0.072064512282209,-0.11533746748289,-0.232250798941217,-0.26608724985222,-0.318890348984905,-0.35762801156323,-0.385684848981283,-0.469883114398542,-0.514588097030438,-0.543794251596356
2009-02-11,0.00378171430930235,0.00938743341522576,-0.00141377553318235,0.0558184332853527,0.068190200239274,0.0727157254973849,0.0762824901367803,0.0751122195514647,0.0882835669030589,0.0795156559459438,0.0766729289548317
2009-02-12,0.00376606117014448,0.0152153571223661,0.01547293296062,0.000148388913362373,0.0122446846505232,0.00459188096964179,0.0143715972658328,0.0215266482994118,-0.000502148791446356,-0.00249793128653358,-0.00974179893939356
2009-02-13,-0.0122044083537221,-0.0241649744743672,-0.0232047616904783,-0.0644984983509732,-0.0727578388019312,-0.0719944724081654,-0.0770144449966077,-0.0866903935531303,-0.140830735782675,-0.147424249412292,-0.149776310704076
2009-02-17,-0.0353731171665076,-0.0509156317229265,-0.110708219609561,-0.213654723989275,-0.232360610008073,-0.280132427354494,-0.319410763582577,-0.347482425822564,-0.415406819584076,-0.455857973454841,-0.501350954616027
2009-02-18,-0.00427176432802733,0.00155706009814193,-0.00189117988696616,-0.0127367538147201,-0.0146661633399524,-0.0225870010646947,-0.0122912662631442,-0.012262060884705,-0.00231163038073054,-0.0157839753663287,-0.0257955650666853
2009-02-19,0.00145962709116061,0.0103919581763579,0.0127747037155989,-0.0558735438218842,-0.0581896275439766,-0.0775866828160378,-0.102795638109149,-0.10551730408583,-0.15222146078155,-0.151369711279024,-0.144556881854108
2009-02-20,-0.00148583544265992,-0.0150795928697131,-0.0383194721847091,-0.0704792519599189,-0.0816288929513445,-0.102779233031411,-0.0991141031743358,-0.100288619828917,-0.0455810653084082,-0.0242492166139005,-0.0475949708112141
2009-02-23,-0.021599508638042,-0.0438109223080431,-0.0824780163695484,-0.0950072421782916,-0.124907507527711,-0.165409151648138,-0.202871791654274,-0.240502576957943,-0.313060328861481,-0.350055745572431,-0.372137166991505
2009-02-24,0.0526863252208515,0.0695211810948976,0.111964645861882,0.239176154433663,0.259446695314702,0.292843843627643,0.326896670450229,0.357503635378125,0.448700174692809,0.476681403829317,0.509004364529809
2009-02-25,-0.00985149401604529,-0.0186960162763709,-0.0261380214822531,-0.0144284765579072,-0.0327028539892477,-0.0615355123314334,-0.0639215303273301,-0.0737971883752694,-0.0781462638623025,-0.0692994781012164,-0.0798694656305798
2009-02-26,-0.0196531004947815,-0.0381366940915671,-0.0383929456115104,-0.00546428456937706,-0.0584654042778276,-0.0729540249480577,-0.0873478733550241,-0.0904414366599116,-0.117616271088467,-0.108837999902566,-0.123482091670806
2009-02-27,0.00392275541437907,0.00428490052481441,-0.0211645825806074,-0.128265374616658,-0.168152778111678,-0.198129553318457,-0.199398890997485,-0.203272636169024,-0.216166845161851,-0.219451840463116,-0.232647158162951
2009-03-02,-0.038242493752869,-0.060286459198041,-0.12212712233092,-0.198705453783856,-0.248407214423134,-0.316570198011288,-0.344884652593691,-0.382041110567291,-0.464655769401861,-0.49887555652326,-0.534619278981119
2009-03-03,-0.0100116360008284,-0.0179377441600471,-0.0125297501852645,-0.0290357681142495,-0.0282658815166254,-0.0431701992359274,-0.0401430813979922,-0.040314109866045,-0.0418546563321538,-0.0574392970413688,-0.093542586928171
2009-03-04,0.028933553478373,0.0439478578239438,0.0849386531067207,0.0713541689241478,0.0995109922645029,0.125240867527224,0.139952288596832,0.160447565381911,0.189870033054686,0.214517815836888,0.231782276112986
2009-03-05,-0.0335392144152308,-0.0550584001479353,-0.096962508895002,-0.207531742230745,-0.244872702637869,-0.295838876429635,-0.324770924737086,-0.351602084261126,-0.416443211452092,-0.432062593036661,-0.465561762461865
2009-03-06,-0.0130212596675446,-0.00561162100419746,0.00672268870811732,-0.0022375645998597,0.0097364040417959,0.0105233383393657,0.00135898708785201,0.00182224904991378,-0.00846378581168,-0.0183524993255198,-0.0121992096024593
2009-03-09,-0.0147953969441227,-0.0282760719521352,-0.0254988838958851,0.0184070751376296,0.00334302443660697,7.53828334340683e-05,-0.0237227772999001,-0.0235245644951018,0.00939775686789944,-0.0306929676934929,-0.0556843552114275
2009-03-10,0.0747431248915838,0.0977987741679007,0.149431403802184,0.330899902450167,0.375131583496407,0.459187917117022,0.519231537009689,0.563505347147298,0.703898349206344,0.757342035208762,0.783321094411585
2009-03-11,0.0129629721297883,0.0108978499133448,0.00367379092381328,0.0316358687300762,0.0158445119630936,0.0233809124990541,0.0455004370410904,0.0650107508637462,0.0526006744523444,0.055018802419774,0.0548888081201959
2009-03-12,0.0380107289265985,0.0611417779410889,0.0913363838436256,0.201048975744999,0.255300186188295,0.298793977018652,0.323349150067543,0.339246157655877,0.413897057762812,0.449746981872358,0.464053942514914
2009-03-13,0.00506097905541126,0.0206765318132746,0.0144127480762927,0.026789434930859,0.0581811530305464,0.0572264956360711,0.0546658161498088,0.0613284629789488,0.0548419942433855,0.0560477533690989,0.0723337650711606
2009-03-16,-0.0116646081818544,-0.00533399087343055,0.00464321529313563,0.0286027306124631,0.0146361058091293,0.024330584707656,0.0110202275072485,0.0122377696917259,-0.0523682908041788,-0.0455043526702801,-0.0202767358511157
2009-03-17,0.0418974274496078,0.0588389381086076,0.0893304256782555,0.151234968148,0.171236366005428,0.198953185055153,0.23657851932876,0.250688606191632,0.321527463311679,0.36281864666527,0.38094603239808
2009-03-18,0.0239762087903392,0.0193061334419612,0.0272069374235513,0.152798612330239,0.157671565579416,0.174102342966015,0.184391497234213,0.199704532201502,0.242761843877179,0.263593079196319,0.292444952988265
2009-03-19,-0.0140573770168994,-0.0244771454474239,-0.0078928972721078,-0.0900339079183018,-0.112586479516629,-0.121409954354868,-0.123775503168483,-0.122632931867424,-0.173301590207482,-0.179779093728468,-0.171063314408582
2009-03-20,-0.0157882810691974,-0.014036577230928,-0.0479630503230638,-0.101526723506098,-0.10581179797358,-0.139962071030335,-0.14928280129858,-0.161810040414987,-0.238890313000915,-0.251762281997947,-0.256859070361221
2009-03-23,0.0684794937442141,0.103485032686754,0.173942570466361,0.359407481325198,0.40143005908294,0.477158151359392,0.531939243020761,0.574822349440221,0.737061928877972,0.790881886150159,0.82851523456425
2009-03-24,-0.0187928622997842,-0.0221147650852812,-0.0375568083383767,-0.0911752165721892,-0.10883267246812,-0.116485433284837,-0.130343538260078,-0.128503491826073,-0.188899833449057,-0.208707647649149,-0.229620433034345
2009-03-25,0.00484957199658361,0.0124732277576494,0.0147486626463549,0.0485786424984044,0.0545263725333928,0.0603845319803647,0.058344048455854,0.0635686254254572,0.0926789240516812,0.0842850817631479,0.0831146652161504
2009-03-26,0.0372352536761085,0.0450811227958771,0.0519328105977589,0.0588666087573323,0.0755929818465836,0.127921046424472,0.161456147957888,0.186735039951366,0.211816594124437,0.226033937206656,0.23928342953111
2009-03-27,-0.022929297727039,-0.0315586314597401,-0.0559841672315048,-0.0898239304886149,-0.102393480794707,-0.123477269666919,-0.147583042942754,-0.164236839150436,-0.207163664130118,-0.204767321494877,-0.217852162562263
2009-03-30,-0.0469989514396349,-0.0656410685949658,-0.0974612672353684,-0.201419881846387,-0.211576168815905,-0.261737175690128,-0.282382951636073,-0.303208407850681,-0.368496420421214,-0.394433237273161,-0.411647181959657
2009-03-31,0.00849704292872045,0.00617576215389653,0.0017723434751231,0.0705343192783164,0.0784896168800966,0.0910428673807521,0.108968299646729,0.111306497594475,0.180493536392145,0.183752772503957,0.201236001310854
2009-04-01,0.0200004740158087,0.0343805616337101,0.052000423338049,0.0838468683245785,0.0765381723744219,0.0915594825568491,0.108207228345387,0.127050793433867,0.125761590510874,0.156124679263654,0.156604652975878
2009-04-02,0.0487249025769383,0.0646731528974417,0.0985201377251533,0.127986136558995,0.137635698296328,0.195683289277512,0.221331795940356,0.239248273411839,0.319098600979344,0.35138042336104,0.359670774606368
2009-04-03,0.0173424851265993,0.0160890052670009,0.0312775609654379,0.0709735808152403,0.0572279307283258,0.0644102990304531,0.0818405195324539,0.0910262637741064,0.173308752040896,0.183093986537708,0.187251856417986
2009-04-06,-0.00722614007868018,-0.00698434866244857,-0.0219994444128695,-0.05390044970973,-0.0456226270871928,-0.0359606205475932,-0.039288721432673,-0.0529723084606125,-0.0578042316115458,-0.0590959169528836,-0.0697217748885895
2009-04-07,-0.0273906946012506,-0.0387765279068459,-0.0640618141242799,-0.0903196891550417,-0.0977621726943461,-0.130984635072349,-0.153229421345736,-0.173997543901216,-0.245099270494275,-0.271525644783269,-0.27603189338825
2009-04-08,0.0194029111938351,0.0268930778197272,0.0385237464745384,0.04522613359088,0.0540408226486426,0.063269039884633,0.0761502730064636,0.0877794501433492,0.101047947632371,0.0971876608475823,0.110465815902302
2009-04-09,0.0401376240533488,0.041228847631549,0.0640499858825733,0.236748876954744,0.25173709255332,0.307539072096737,0.334272304396366,0.360187116949319,0.48335708836472,0.506763142735588,0.505720672641
2009-04-13,-0.00350888738793216,-0.00668210849982724,-0.0144954057632687,0.05339225973453,0.0573885369003543,0.0592243844258625,0.0625295216923214,0.0628049127992994,0.068791265974173,0.06160875088572,0.0466334810807305
2009-04-14,-0.0209867446325931,-0.0318385547629582,-0.0368890420038811,-0.102711420348597,-0.107762034709764,-0.125758825336415,-0.139906167963233,-0.152292985145978,-0.228850412264679,-0.25028972820399,-0.26374887426595
2009-04-15,0.00302025646329102,0.017691110038201,0.0203119173996241,0.0700174876132506,0.0757258364713654,0.0931315001426387,0.0927411981149146,0.108019858058201,0.182103022872353,0.190521541534583,0.204165772737886
2009-04-16,0.0296073117661012,0.0400310692670985,0.0432215511772664,0.0530811017661628,0.0561580432548458,0.0830078715385956,0.107026777992449,0.117402371875613,0.15304306925484,0.16532619311624,0.168008441440356
2009-04-17,0.0136791742122611,0.015319069953802,0.0227434832959753,0.0375865208612554,0.0452768123799055,0.0491058815386086,0.0511498002320269,0.0479260722025618,0.0511017898515102,0.0589398490165526,0.0599854248222842
2009-04-20,-0.0370495806228881,-0.0531761556906762,-0.0933033577487428,-0.21901572088362,-0.239258171208371,-0.289665420922474,-0.318685329770248,-0.348955158740991,-0.450302066865641,-0.480361719203506,-0.489796043041524
2009-04-21,0.0210190962747414,0.0255093456836372,0.046575365020269,0.130704768825103,0.123636838058586,0.15335749064174,0.16885033899936,0.185129033300981,0.271789491748149,0.272759706385833,0.27622138063423
2009-04-22,0.0122261092457253,0.00267614146668884,-0.00951856601433759,-0.0443834882264031,-0.0525573076742139,-0.0399850124851557,-0.0382215932407919,-0.0306810737356032,-0.0583078250731051,-0.0528412348575336,-0.0653569056230676
2009-04-23,0.005777092236704,0.0049450783536376,0.0222384183300376,0.0663549063855482,0.0670256387697722,0.0815579958417588,0.0881546851904957,0.0860238268258211,0.12371249445011,0.120855547825748,0.123315429875844
2009-04-24,0.0272235268504507,0.0287509674615894,0.0543904383146998,0.0800872662202752,0.0877326956160034,0.105917102775249,0.12604498305217,0.155702722017349,0.207762544034468,0.203513787950742,0.200794899013016
2009-04-27,-0.0194116742138481,-0.0200102712049958,-0.034913078405281,-0.0651920679497464,-0.0590745130900045,-0.079148218897154,-0.0861406547546552,-0.096416500979991,-0.146164975952784,-0.14780741031495,-0.138154694724474
2009-04-28,0.00463570914142344,0.00861720993379055,0.0123776701704151,-0.0134813898969179,-0.00863083036247504,-0.0230274365906146,-0.0275658506167692,-0.034102607613467,-0.0298369520672844,-0.0227199896048836,-0.0158691151079443
2009-04-29,0.0176320851665694,0.0300617569367516,0.0563977670587843,0.108138695802247,0.118040097743675,0.14769858641476,0.165059904995558,0.1806610132576,0.219834035649055,0.214499907712204,0.221288471598374
2009-04-30,0.0166226709341269,0.0155086457447958,-0.00299587776792062,-0.0110686752306416,-0.0138009564441508,-0.00973232460589137,-0.00142457963552201,0.00746893962775866,0.00858097668989675,0.0117317918544044,0.0106109143232586
2009-05-01,-0.00365537149368689,0.000972224322111121,0.0266294148582532,0.0119350583204119,0.0106782250731731,0.0240638514533062,0.0247864940700614,0.0237607934068228,-0.00973204782035371,0.0026091376076421,0.0255686549817886
2009-05-04,0.0308970409531828,0.0446720696273592,0.0725999331760647,0.181055407327788,0.199728981614955,0.233317937632631,0.253333555824198,0.2897806091985,0.370582144558103,0.389973336403532,0.40127704375003
2009-05-05,0.00694308144713949,0.00385261134585935,-0.00923833424030886,-0.011970033567692,-0.00437028742549687,-0.000244711816362166,-0.00121180370986657,-0.0067825245365284,-0.023990402213011,-0.0321703736078729,-0.0330445057268934
2009-05-06,0.00828737988784343,0.0125312648927419,0.0473638729539,0.139671496411354,0.135756264493784,0.152189895888392,0.150787914868515,0.153508930521297,0.181045225472223,0.189182054450115,0.183400706777299
2009-05-07,-0.0200474771004638,-0.0173085334562704,-0.0281760524971675,-0.0522173892174494,-0.0263504477820356,-0.0468475106420489,-0.0698174584669184,-0.0896369145877725,-0.146502276605615,-0.182564518493082,-0.178222457470837
2009-05-08,0.00689739454591131,0.0155866481234695,0.0531519111542428,0.134007804160419,0.143679963529571,0.174588999561035,0.180732958672079,0.193426051757657,0.252938711120431,0.250158077483358,0.259566703720141
2009-05-11,-0.0143294654612912,-0.0192714329302324,-0.0471419721884753,-0.113283071473734,-0.123504762573523,-0.149292633789719,-0.150627510370174,-0.163679938389304,-0.189644393018373,-0.188627131273566,-0.192171324753362
2009-05-12,-0.0189736356296624,-0.00730197699585219,0.00129241020592998,-0.0221774054617634,-0.0143763498119531,-0.0273299900911542,-0.0385020075057426,-0.0325194564262458,-0.0375482211181858,-0.0223815351719978,-0.0167085949647524
2009-05-13,-0.0327123398089026,-0.0421760125364304,-0.0685414058736143,-0.123232748680377,-0.128703298454306,-0.168479515287219,-0.189711619782746,-0.215821338811962,-0.278294614691165,-0.299844664940365,-0.324036421379982
2009-05-14,0.00768153453479901,0.0103092165167178,0.0140056342777579,0.0540309489739613,0.0571630587501325,0.0664828560814772,0.0766829407176229,0.0839543689707661,0.115135790332711,0.113198332090044,0.108506886192561
2009-05-15,-0.00695939379337079,-0.0112527214586859,-0.0316842405977813,-0.0551132406844751,-0.0668103538871274,-0.0719302272396602,-0.0703340039549512,-0.0741439467458834,-0.110286427191729,-0.119065095058058,-0.14017220922977
2009-05-18,0.036749050781405,0.0529558321951123,0.0802455149507932,0.148783612404261,0.16162914728418,0.193767954279431,0.215774403504243,0.239299656764323,0.322245407276211,0.318849310815993,0.319509324146704
2009-05-19,0.00136416327276297,0.00179210738146136,0.00512025500106929,-0.0183375521448612,-0.0221609760201567,-0.0209146812112184,-0.018256504531175,-0.0129708910400604,-0.0314430439157616,-0.0309669854707655,-0.0154000876620728
2009-05-20,-0.00861400326072074,-0.00629948497861022,-0.0066062743979261,-0.0283925945314188,-0.023587509067403,-0.0249084860333351,-0.0271492942218939,-0.0245549481735664,-0.0294367775611534,-0.032650884101972,-0.0497765132931055
2009-05-21,-0.0191608552452046,-0.0266663634844914,-0.0509176130712417,-0.0511852600238615,-0.0660641783315776,-0.096892093068272,-0.10672611834975,-0.123061024698899,-0.127116333646688,-0.147211190811988,-0.156727007880165
2009-05-22,0.0024098424361584,0.00565741550890415,0.00640692216533029,-0.00563217873313397,-0.00717792948579517,-0.0108555043167629,-0.0161741504804984,-0.0142090064815194,-0.0274737101675023,-0.0344100685946046,-0.0279930381385789
2009-05-26,0.0348633560745135,0.0444244820011551,0.0641615678920729,0.0992395014217343,0.118205661194035,0.145910592303418,0.176187475940583,0.190368381852079,0.243351474139229,0.275590991356636,0.304452841911098
2009-05-27,-0.0165753156993485,-0.0329914623730527,-0.0454264668286207,-0.0809430997827965,-0.0887347645451302,-0.114824190939534,-0.117174646181504,-0.139690535519605,-0.165434349311706,-0.185264239409386,-0.203194908132663
2009-05-28,0.00245032054203475,0.0112483627334873,0.0401740915237032,0.0708941480906283,0.0752880131011564,0.0809321757027087,0.0922614854799096,0.100761944710346,0.137649326532417,0.154931070304682,0.174958696573024
2009-05-29,0.0135565521456557,0.0200747635925666,0.0312973470430934,0.0468205035656571,0.0605171566953173,0.0811287638766316,0.0925395944073132,0.107170449598095,0.133930695286629,0.133978744436289,0.140274421772713
2009-06-01,0.0409202063012082,0.0587674903500178,0.0930113412812528,0.0962540068605831,0.106119955304126,0.15451154400542,0.178496206949563,0.200922044242152,0.245331788829458,0.244107080406033,0.274505365273228
2009-06-02,0.0113652473505939,0.020939144631667,0.0219570190185487,0.0104462737033819,0.0228726601974378,0.0307577369349266,0.0286186295546227,0.0308192861200875,0.0189031762127363,0.0276874341635707,0.0178329646277202
2009-06-03,-0.00559417531890337,-0.00969585734521203,-0.0411378232075725,-0.0587832455765376,-0.0626176709936491,-0.0799117823599265,-0.0791174052356024,-0.0967788899271371,-0.104223451798732,-0.112129833337361,-0.125871904578326
2009-06-04,0.0013680973143157,0.00233257101068581,0.0191833329032497,0.0591790500542608,0.0498223445380799,0.0667189130205257,0.0806158647359319,0.0922281172760661,0.123041939098705,0.121771851481058,0.127625518643123
2009-06-05,0.00210702660117341,-0.0023419288323854,-0.00615671061794779,-0.0184248240349391,-0.0197634549499909,-0.0120371377102698,-0.00894128153801815,-0.0131542703570701,-0.0254842384406505,-0.0247505607263124,-0.0228332311466984
2009-06-08,0.0012133495819354,0.00371528783093377,0.00427866424320918,0.01479907983806,0.00261096875081044,-0.000555121654424086,-0.00576841981581449,-0.0102492857752919,-0.0176178447089212,-0.0211486198948377,-0.0250160737456564
2009-06-09,0.00581442004435996,0.000619232875089681,0.00733984608161878,0.0139349236386048,0.0128378682430897,0.0126763088261203,0.0168600506947613,0.0279344433990952,0.0299072116703484,0.0275261506640659,0.0225132811582796
2009-06-10,-0.00970627194652697,-0.0168068312779802,-0.0102207087171282,-0.0234486726639005,-0.0278563389530402,-0.0341027557329892,-0.0351028133894049,-0.0360725887847786,-0.0561494211926928,-0.0455054050404633,-0.0325535874811513
2009-06-11,-0.00786225963260142,-0.00622029289754172,0.0106311206376892,0.0233569625475939,0.0294939108888055,0.0291636063067366,0.0283468413526356,0.0346852860109282,0.0216563449537034,0.0457981752278888,0.0680150861514388
2009-06-12,-0.00223815350340281,0.00151808248455602,-0.00574695105278492,-0.00175451461711739,0.00116196605901212,0.001860200866047,-0.00421525537165695,-0.00591909275353508,0.0173466533876483,0.0212101522692784,0.0358116615538881
2009-06-15,-0.0213560919594946,-0.038797400227933,-0.0584895641444799,-0.0858460212494103,-0.113471859951394,-0.144650832935649,-0.156643467710729,-0.174683101389275,-0.215477494868607,-0.227326944079134,-0.246821243159313
2009-06-16,-0.0188354774445524,-0.0290845700985679,-0.0470093379256611,-0.0661532851031984,-0.0563810712330225,-0.069162605683927,-0.0762615977146186,-0.0913743680796126,-0.103380726974225,-0.117391567352646,-0.120548714077852
2009-06-17,0.00821012890420689,0.0117661006179406,-0.000236851482373523,-0.0267795949227855,-0.00792043958338347,-0.0138636995574801,-0.00991552669930687,-0.0157021060467755,-0.0347468540121395,-0.0362760175531753,-0.0357227100584375
2009-06-18,-0.00103803622651849,0.0155732533964217,0.0130396044115831,0.0384672830463397,0.0615889212450478,0.0602946123271302,0.0575373386182127,0.0613564811768564,0.069879460957401,0.0744794771817372,0.0973320605669595
2009-06-19,0.00976572774455558,0.00384853991726364,-0.00458437438889005,0.0125538496962187,0.0189486769720998,0.0193769534883346,0.0304914900028121,0.0275434690387716,0.0392520344612232,0.0272543138155816,0.015600466139204
2009-06-22,-0.0297362311080027,-0.0369811651888825,-0.0781758788072233,-0.137567966151204,-0.158847295585808,-0.195021549409525,-0.219268872779588,-0.248100616512462,-0.299865459389988,-0.285786375876784,-0.280423089890339
2009-06-23,-0.00651866102610363,-0.0084296437023132,-0.00216817872494083,0.0135375198798641,0.0127600509662594,0.00592561775058742,0.00345731267542719,0.0123174172369502,0.0209313078866572,0.0390973135337107,0.027459873990519
2009-06-24,0.00736799127472593,0.00962465855731398,0.00999026979817085,0.0208971806045687,0.028117623962794,0.0308601548021308,0.0415241019089162,0.0462940768219621,0.0731668666125572,0.0755312773158722,0.0828209962647141
2009-06-25,0.0266657330945469,0.040609031459684,0.0611305118389356,0.077083080349869,0.104618294427189,0.137747443174303,0.15344054086908,0.167066655635208,0.18369766872443,0.19239912419163,0.208352535503284
2009-06-26,-0.000374712772797395,-0.0010033818209352,-0.00937043833236845,-0.00483151954265687,-0.00257974709219311,-0.00574689139815095,0.00203372881050198,7.80953913936645e-05,0.0100437081583451,0.00891083098399322,0.00551707309921419
2009-06-29,0.00646434762433762,0.0115450383360449,0.0235185242940822,0.0353533215293139,0.0380257540794156,0.0452539230896543,0.0472166066582499,0.0541599039723536,0.0507917557848443,0.0673753538594161,0.0806419291129007
2009-06-30,-0.00455155571153979,-0.0111601454786067,-0.0175392811128371,-0.0309211490524026,-0.0377197910336654,-0.0483454032473698,-0.0520457235336886,-0.057804888800681,-0.0510529191593487,-0.0677018715306859,-0.0749230995792017
2009-07-01,0.00153451250364232,0.0164742235310946,0.0195614083381024,-0.00578193534865227,-0.00419116836344732,0.00341915244020717,0.0059467086402647,0.00685461326363479,0.0137776721526608,0.0189231081454078,0.0324545580244226
2009-07-02,-0.0308613024353388,-0.0459419081863862,-0.0782324194218052,-0.114062599695261,-0.140570038619588,-0.170526988937205,-0.190066428385974,-0.205950226214411,-0.249047958969841,-0.268359822235499,-0.298659222377236
2009-07-06,-0.00233466372763536,0.0111356386588617,0.000399888181072967,0.00110859790110869,0.00669019899756093,0.00519717361794445,0.00190960693986239,0.00321604427915005,0.0260221604587736,0.0339675348847561,0.0466042149549845
2009-07-07,-0.0239345799970777,-0.0347508050566196,-0.0577817912000002,-0.07754599730659,-0.0795761965588384,-0.1107615676577,-0.134441811267863,-0.152861332473207,-0.192881585938488,-0.215898424008118,-0.237121195374129
2009-07-08,0.00688995816052152,0.00955039855175611,0.00763568566406921,-0.00933067270591264,-0.00535147056042489,-0.00756339626514249,-0.00256783302353825,-0.00180302315163022,-0.013631300609595,-0.0280762911548688,-0.0314109942209572
