"Index","Consumer Discretionary","Consumer Staples","Energy","Financials","Health Care","Industrials","Information Technology","Materials","Real Estate","Telecommunication Services","Utilities"
2009-03-05,-0.0327777624674979,-0.0550683098771534,-0.0984799095613968,-0.205149235267733,-0.242732443644237,-0.295411031021769,-0.324659665291745,-0.371710335561881,-0.43546470070705,-0.449439082401806,-0.482758328305101
2009-03-06,-0.0141403479090248,-0.00650519915487847,0.00561341783683,-0.00304985690332228,0.0100090668767104,0.00747688242349238,-0.00129792949452029,0.0234538651404739,0.0108562226831425,-0.000703426618665506,0.00585855380837721
2009-03-09,-0.0128102165523509,-0.0274610423905506,-0.0235532336317083,0.0179285850764401,0.00402189536783188,-0.00141202660164707,-0.025436192784339,-0.0520363739966076,-0.02276982895452,-0.0612590283469875,-0.0863267030402536
2009-03-10,0.076058627671665,0.10064487911149,0.152632846584221,0.331185241161302,0.374953399814119,0.451028725121359,0.511706639462202,0.576455442575122,0.716803638664966,0.774830261821387,0.800506341446289
2009-03-11,0.0135150953802375,0.0111863612073474,0.00306126638277065,0.0313263293260125,0.0158479365346174,0.0256534139834865,0.04813219082925,0.052216479741268,0.0442090567446983,0.0484217330492332,0.0481042520021944
2009-03-12,0.037304737660547,0.0623809557054374,0.0927003464398441,0.20028281485078,0.252757967399051,0.28985939166305,0.31491297568047,0.353055804572232,0.42634806228666,0.460958938407892,0.475091719894151
2009-03-13,0.004859077789623,0.0211543136615381,0.0147384145917565,0.026238086863917,0.0555463077228743,0.0534585598220525,0.0509453222823847,0.0770620474576704,0.0692857525894591,0.0712854481840909,0.0876922752271797
2009-03-16,-0.0137707849070542,-0.00756544367665592,0.00219617254406768,0.0236563779251552,0.00994668424615025,0.0203200228816319,0.00645172112313394,0.0182101009111791,-0.0456558744164175,-0.0412292846847377,-0.0160213085869344
2009-03-17,0.042340888646168,0.0605867089553279,0.0916185248020122,0.152631729622793,0.172561050978539,0.199239459266381,0.237404967834875,0.257173057577475,0.325958735803273,0.369275108114159,0.387662578527101
2009-03-18,0.0222402381849669,0.0184938157707269,0.0277968941865343,0.150407323149243,0.155827176896316,0.170833495067994,0.181796973095435,0.201940106987678,0.244857302748756,0.266463000015954,0.295345043141077
2009-03-19,-0.0125761836515876,-0.0235872055393882,-0.00634072536163586,-0.0883366364682071,-0.110614503540743,-0.11774137300055,-0.120756831789136,-0.122172517442836,-0.170897393951865,-0.181076512207461,-0.172619456499417
2009-03-20,-0.0157347310288727,-0.014673243303806,-0.0500838300363661,-0.101092572924591,-0.106681884428101,-0.138726273649049,-0.148617692724689,-0.174061007629722,-0.250393906104362,-0.265346084439384,-0.270789487666234
2009-03-23,0.068714449807201,0.106061455224338,0.176683981938443,0.359643122714448,0.401462726389573,0.475988538052921,0.531555581965587,0.605234078590178,0.763264842240604,0.818572294314063,0.855941133798795
2009-03-24,-0.0189219356307761,-0.0226033931224334,-0.038805671947726,-0.0914123391809196,-0.109422117109584,-0.116279218482133,-0.130659892967369,-0.128613791151809,-0.186801553405407,-0.205951194092519,-0.226873768486127
2009-03-25,0.0045770500188919,0.0123163700088674,0.015135382869463,0.0485464646456414,0.0548628321110202,0.0606477190826669,0.0587995614745421,0.0685893640400246,0.0998151213155156,0.0922453757584471,0.0914548488195277
2009-03-26,0.0359209323106069,0.045417502706309,0.0541943986927544,0.0627907977577029,0.079864087499505,0.132324710635239,0.167098350913878,0.20756633360772,0.2326170395835,0.242360431681425,0.25542065832238
2009-03-27,-0.0241554127223766,-0.0333326809142364,-0.0585471238852379,-0.092278586992058,-0.104163666961518,-0.125496933924092,-0.149731534568932,-0.177252082405477,-0.217703195193836,-0.223138414477484,-0.236005951741401
2009-03-30,-0.0418722243715938,-0.061859158684169,-0.0947959681149029,-0.196817824129063,-0.207155590115023,-0.255492404744058,-0.276751406232052,-0.315144129415092,-0.379232564390706,-0.402791438594392,-0.419891635991759
2009-03-31,0.00920375774011898,0.00729980986910497,0.00301201920259452,0.071138966046708,0.0787714096373198,0.0904956113679744,0.108584236717578,0.11513741809219,0.180826177990504,0.182471615954428,0.200247528446947
2009-04-01,0.0196451431813008,0.0346866946410582,0.0521464332906766,0.082484248516199,0.075777485184694,0.0907131451686656,0.107488771058056,0.13708139108261,0.138293254666355,0.168504402636555,0.168838193832268
2009-04-02,0.0486581458471851,0.0661304229945823,0.100217830767967,0.12916410117719,0.139116614949974,0.19655701173959,0.222504936236343,0.271645027314891,0.35279279376097,0.382287972895834,0.390965864385193
2009-04-03,0.0205281122575167,0.0198631590369033,0.0352622565281571,0.0750990423582896,0.0609506322058144,0.0672254103276217,0.0850493158690683,0.119648645743792,0.198890263999487,0.209029615742063,0.214242009845279
2009-04-06,-0.00575571686457563,-0.00616987621947589,-0.0210447768556741,-0.0521558360131994,-0.0435278446467938,-0.0352079355206296,-0.0384085877224218,-0.0569593200168101,-0.0653031145879695,-0.0657883064805377,-0.0764967847811466
2009-04-07,-0.0285317255487143,-0.0418556069759566,-0.0676025075079732,-0.0932261149782361,-0.0990968045210721,-0.131245235258014,-0.153547810011528,-0.192728075131943,-0.261852194103429,-0.286388591220974,-0.291220222322525
2009-04-08,0.0186241929803641,0.0264976916280479,0.0382708425723167,0.0447357338861474,0.0532214195980886,0.0631578153103114,0.0762438735926141,0.0922901091274878,0.10700688374187,0.102284475404109,0.115412882631038
2009-04-09,0.039942712137813,0.0398229554022767,0.0634505826669154,0.231480443493453,0.247739556589108,0.302774954265949,0.330009345801199,0.375572229861081,0.495328609573306,0.516548275507573,0.515408842225925
2009-04-13,-0.00265071050058721,-0.00569514890526055,-0.0147606009697666,0.0525839119680947,0.0574305656914896,0.0541568427543109,0.0575263894476852,0.0644875672658267,0.0694139770040663,0.0618404194487828,0.0465844887473513
2009-04-14,-0.0201629821040715,-0.0319500430646528,-0.037747699797769,-0.102365234173626,-0.106419466471434,-0.121481651712225,-0.135983835679709,-0.161398650298041,-0.235523089540963,-0.257196744233449,-0.270484227185284
2009-04-15,0.000903646882551408,0.0161762325152053,0.0192572340585415,0.0671576326489702,0.0730051304641387,0.0891348551881127,0.0884883032725802,0.116526223003418,0.187621470522823,0.196955480445002,0.210395465267795
2009-04-16,0.0288734557879522,0.0389645806324045,0.0432044660048964,0.0525303213989494,0.0557509856572823,0.0823037837610565,0.106547792843899,0.13151771990299,0.16685643366986,0.178700255125227,0.181088275724316
2009-04-17,0.0133587220073326,0.0154256687186408,0.0221738276771828,0.0363359976428887,0.0444982092423956,0.0471837884666253,0.0492567271240438,0.0601467152272567,0.0626419792734436,0.0622614503853536,0.0637190316655944
2009-04-20,-0.0361850790136548,-0.0543106639435313,-0.0956361437181425,-0.218606025760255,-0.238165517516181,-0.285915762876666,-0.315944979192767,-0.368408035634813,-0.466576488118019,-0.493110464419827,-0.502908099169578
2009-04-21,0.0208357566723068,0.0258467669442059,0.0468432351494452,0.129635825032096,0.122650212323069,0.151180230223321,0.166503383876716,0.200572908850561,0.278995084433931,0.280717791302992,0.28403272851294
2009-04-22,0.0118351968279871,0.00173504168962164,-0.00989710355617197,-0.0446578311701007,-0.052315019838361,-0.0392347394494776,-0.0371884912032988,-0.0236826570234699,-0.0510062665312669,-0.0438733976591504,-0.0564412142579163
2009-04-23,0.00737619497683902,0.00718445692574434,0.025181299503578,0.0682773008829286,0.0680363457230971,0.0833951599410602,0.08983898556935,0.0862029115676754,0.12336969610705,0.119982686614976,0.122352294065644
2009-04-24,0.0285033617537292,0.0299583791936122,0.0552517610672262,0.0798723120274692,0.0878240046531537,0.105864469609309,0.127023658329086,0.168564020695207,0.219106725989698,0.213455414655556,0.210690954476486
2009-04-27,-0.0203209564808049,-0.0211967543965329,-0.0364054933044638,-0.064960200900128,-0.0589116781852448,-0.0784600064511439,-0.0858644307398283,-0.102548999638014,-0.150376071248879,-0.154302707443459,-0.144277559279619
2009-04-28,0.00347932492803671,0.00709233889551391,0.0110999139506308,-0.014968286023639,-0.0091805868693277,-0.0236564655575076,-0.0285964663189265,-0.0282412918970955,-0.0257914563390283,-0.0123356428281654,-0.00530952995465516
2009-04-29,0.0149148679423987,0.0291195368301894,0.0569165534859368,0.107659899533701,0.116875919184085,0.147271982476809,0.164755872809931,0.189584402167883,0.228640060795183,0.218373800662644,0.225341143097933
2009-04-30,0.0166509205043313,0.015958792138926,-0.00399737660735409,-0.0119110313287705,-0.0148172518429298,-0.0125759519930253,-0.00366997876578955,0.0490917461545651,0.0508424689047888,0.0520398235167367,0.0513662875662643
2009-05-01,-0.00506715163277553,-0.00081936358598434,0.0247518962591078,0.0104867573078557,0.00985163863835031,0.0240097350032765,0.0242381470709347,0.0181722250375591,-0.0148420267975493,-0.00265055099308494,0.0203977878466658
2009-05-04,0.0310007762183022,0.0472844470720756,0.07471158062234,0.180197504193627,0.19892706187102,0.231610387925505,0.252198661827852,0.299069656339906,0.375986981484677,0.397026927009794,0.40869717641165
2009-05-05,0.00995525294226623,0.00620950680113052,-0.0057687356613254,-0.00722082326137468,0.00147506939136325,0.00619996662493078,0.00472403587525795,-0.00268576745736067,-0.0183152019292709,-0.0275871581506919,-0.028065674600484
2009-05-06,0.00613036038582319,0.00915805005609176,0.0433646848957731,0.132214192650127,0.128357644746952,0.143653965608039,0.142154304231125,0.128386674644064,0.153553060470443,0.159599855028516,0.153588131981397
2009-05-07,-0.0204383801931079,-0.0176527815691899,-0.0299979122003098,-0.0541938749106418,-0.0276700069947377,-0.0502318327601678,-0.0736055567465988,-0.0851358637225913,-0.143339811583669,-0.178696107404224,-0.174342569407646
2009-05-08,0.00641824936381427,0.0157679355732869,0.0532879950913988,0.132076186992201,0.14271950143294,0.173494879698047,0.179116507166516,0.220761520307202,0.277378505534962,0.273692283060017,0.283362713738023
2009-05-11,-0.0113106610260512,-0.016106919193741,-0.0444136085826804,-0.10986522263441,-0.121279141826836,-0.147147787957161,-0.148493081747339,-0.15995325796368,-0.185299814245897,-0.182989969076767,-0.186463878587466
2009-05-12,-0.0185588079426638,-0.00683701900307073,0.00158126390933117,-0.0204356149443891,-0.0137706985927505,-0.025062268491649,-0.0364547027056351,-0.0393860035103139,-0.0466390291567108,-0.0307216167256615,-0.0248023409828501
2009-05-13,-0.0349102672976683,-0.0451158369644423,-0.0707114412769878,-0.123835713396663,-0.129621224586267,-0.167976134137164,-0.189653876207012,-0.237028443375705,-0.299478467281585,-0.318654453313797,-0.34300334726623
2009-05-14,0.00693743285220517,0.0094024029184512,0.0137394514612744,0.0523556744213355,0.0553283882601502,0.0644028537646722,0.0748205649354159,0.096776810997086,0.128072801704933,0.126353687518923,0.121308529134017
2009-05-15,-0.00791656181300066,-0.0125354915823247,-0.0324633835359399,-0.0556692970649968,-0.0664964084699624,-0.0711120454757692,-0.0693147186505456,-0.0736887489543697,-0.10917771203176,-0.117612131543798,-0.138411933213079
2009-05-18,0.0376428831157106,0.0559712702929144,0.0827820014517802,0.150495242370202,0.16271723993948,0.193707075742955,0.215992023228765,0.256728935334864,0.339995729579386,0.336545492625281,0.337076987058467
2009-05-19,0.00148383074931427,0.00195483601972502,0.00565524281517944,-0.0170047317644033,-0.0208293983373327,-0.0204996250703255,-0.0177870088913719,-0.00951804067753631,-0.0263330913403336,-0.0258999204091973,-0.0100660177972173
2009-05-20,-0.00830826370906899,-0.00583448426206389,-0.00656880748455681,-0.0281444381586237,-0.0238035222544826,-0.0251701474113652,-0.0269673526390909,-0.0264540635960348,-0.0309695111733707,-0.0392166843740667,-0.0564412241317535
2009-05-21,-0.0195109758960919,-0.0278001824931971,-0.0523102897163616,-0.0526716185413204,-0.0673852480940098,-0.0978145453085962,-0.10765134513681,-0.133297148329612,-0.138630596566007,-0.159694635918026,-0.169404731406488
2009-05-22,0.00207970366651506,0.00550121539223566,0.00639529364165658,-0.00445360696962401,-0.00633601624456422,-0.00989303752801637,-0.0150488820015165,-0.0100963784517189,-0.0236672546187612,-0.0293087529440038,-0.0229299122083569
2009-05-26,0.0340872533932311,0.0442642028887092,0.0640694960504935,0.0986947351892799,0.117377195027882,0.145241340490451,0.175908224605626,0.186363361104038,0.239412709529685,0.271476182385586,0.300267736330277
2009-05-27,-0.0166192533041763,-0.0336784489977152,-0.0468352822316136,-0.0817631342177628,-0.0896813845075013,-0.114528995895314,-0.116525047032425,-0.1393089795815,-0.163328838672216,-0.183503943665735,-0.201168889034826
2009-05-28,0.00218423708234711,0.0108639618209308,0.0387703062224332,0.0694702314173854,0.0734365279083863,0.0784970817572906,0.0898561971745501,0.0980959411665819,0.133465591290663,0.151073523027895,0.171004413260804
2009-05-29,0.013407326275093,0.0207922602157145,0.0331096725741478,0.0482631025920745,0.0609775728888986,0.0808632214296812,0.0921311072717266,0.118235540115774,0.144631789612765,0.148013867312022,0.154588932071138
2009-06-01,0.0417125783923798,0.0602585608784931,0.0951176491194553,0.0993214900880427,0.109657557732892,0.159361969751597,0.183796423308928,0.198570035598999,0.241630078123332,0.238990192068778,0.26937376882155
2009-06-02,0.011387136758945,0.02078536665074,0.0219497827532278,0.0117378532832982,0.0246381339090948,0.0333176267104809,0.0312064628644666,0.0560955325420028,0.0449855260300335,0.0548037947056956,0.044929614391385
2009-06-03,-0.00590189079796187,-0.00964907926322488,-0.0430055787847264,-0.0605155690262392,-0.0645774129385386,-0.0813153300574775,-0.0807274008766443,-0.111362724857282,-0.121087295405024,-0.129331009981145,-0.143623668485252
2009-06-04,0.00129237013133398,0.00279511475159319,0.0200933594958081,0.061722874968359,0.0525158674719439,0.0703029176305335,0.084665039361269,0.10043353165598,0.129324341474814,0.128083983698696,0.133962080582547
2009-06-05,0.00269832515530458,-0.00242544506511672,-0.00692052216295736,-0.0194637424419214,-0.020976518535607,-0.0108910440745876,-0.00798844497097969,-0.017375430222314,-0.0278898073939155,-0.0291764271418333,-0.0274651772448869
2009-06-08,0.00018395114078309,0.00244267453378969,0.00278226316768693,0.0134433334565527,0.000950976747378432,-0.00234400162128127,-0.00789722238674933,-0.0207856865666367,-0.0298090379309561,-0.0323622239195691,-0.0362333275523226
2009-06-09,0.00563614081423914,0.000216454255434113,0.00675983639662324,0.0136307462840966,0.0129214028079532,0.0122994521167282,0.016848617653436,0.0407749856669888,0.0434017988432569,0.0419458589327056,0.0372609435802602
2009-06-10,-0.0093359044523197,-0.0169967718806079,-0.010385987891356,-0.0235561206721623,-0.0274759125127958,-0.033180934071498,-0.0336168393153709,-0.0387268293117497,-0.0591557009157469,-0.0551889480473003,-0.041881965126772
2009-06-11,-0.00794887438119835,-0.00632963419928844,0.00934316538103571,0.022380055185018,0.0275626687441509,0.0261619562412576,0.02510998288077,0.0296412003914906,0.0184684419266169,0.0329650511358776,0.054901550354921
2009-06-12,-0.00276903310966157,0.00186046359842472,-0.00498301615499179,-0.0013084581210468,0.00172501472133476,0.00282099730216036,-0.00300151617385517,-0.00668771417247223,0.0165265701532911,0.0230675419707233,0.037622884023032
2009-06-15,-0.0211736868516739,-0.0402954944448044,-0.0601327863779109,-0.0872248213594839,-0.114031077304906,-0.145551143214383,-0.157745206748477,-0.185569821746976,-0.226331564313501,-0.236764485837949,-0.256347007824521
2009-06-16,-0.0176878405627453,-0.0286062313794341,-0.046654024623632,-0.0660820110799034,-0.0566439614861364,-0.0686054643882308,-0.0758670737977557,-0.100410634987797,-0.112676091668557,-0.12466598571983,-0.127739778841197
2009-06-17,0.00753825457681663,0.0113112434310647,-0.0011850752046256,-0.0269948329763096,-0.00941298791865971,-0.0134554342942665,-0.00900450804945653,-0.0141622690061014,-0.0326106909403381,-0.0305979794895147,-0.0300140025483013
2009-06-18,-0.00160351040244604,0.0153570914743041,0.0133565517637613,0.0382619258715969,0.06111380061791,0.0607138019931927,0.0578746107057151,0.0621882106313187,0.0705724957904198,0.0755771882281136,0.09842507642281
2009-06-19,0.0105546578313329,0.00386279197827479,-0.00384400834058513,0.0130769095924415,0.0197261467612569,0.0189463126025289,0.0301422313649755,0.0297967844004552,0.0421615105999511,0.0327024074965644,0.0211482432801019
2009-06-22,-0.0306325302105396,-0.0379052933618153,-0.0795530696968472,-0.138706987007757,-0.160241533266506,-0.19485931214054,-0.219927932108814,-0.266013933672999,-0.317475080413815,-0.309353435550291,-0.304317093477707
2009-06-23,-0.00723456675637839,-0.00928438713826648,-0.00271473241396263,0.012093650156867,0.0116015975171561,0.00332679058186357,0.000731109216562775,0.0109577877460233,0.020443652657105,0.0390152454242637,0.0275204288238077
2009-06-24,0.00878154059607784,0.0111330734637884,0.00986767248935125,0.0212775025209545,0.0284429525283738,0.0298738636451703,0.0408097530521225,0.0500375854080936,0.0776077136233603,0.0816428789944483,0.088999080632043
2009-06-25,0.0267714966190618,0.0419774537237497,0.063245735459553,0.0789542601745274,0.105358666716842,0.138958455078844,0.154983863347343,0.175086111501964,0.191657959870816,0.200855496803494,0.216585728102079
2009-06-26,7.87020036796189e-05,-0.000794402000722628,-0.00951462921070839,-0.00474343735616378,-0.00268465574135649,-0.00555680110101986,0.00205386562247252,0.00329675104104019,0.0142352790319362,0.0112223882686081,0.00768885365369112
2009-06-29,0.0056817128991869,0.0108384529364577,0.0232120892033123,0.035260718204854,0.0377270547683869,0.045710198470942,0.0480135749786671,0.055013525771375,0.0522976003801036,0.0663394485593192,0.0797250445957322
2009-06-30,-0.003947672810391,-0.0108463398851242,-0.0171139803913629,-0.029968294123335,-0.0370097434194462,-0.0480982927059441,-0.05175589842224,-0.0555327041227334,-0.049168526608905,-0.0672652330023621,-0.0742827972913044
2009-07-01,4.60805088593204e-05,0.0160856413184574,0.0202656538840466,-9.04161665932106e-05,0.00141317760694188,0.00886707961612716,0.0115134253340709,0.0108203654215731,0.0170845481016217,0.0233800606777617,0.0367742262812408
2009-07-02,-0.0303526724205017,-0.0463176408676438,-0.0793973206053127,-0.115148491114918,-0.141617473454747,-0.171597902741807,-0.191369261773659,-0.220697062308503,-0.263079566079339,-0.283845193461207,-0.314211531270804
2009-07-06,-0.00357049052049191,0.00998413964745348,-0.000103131963973833,0.000996428706178588,0.00572118322734497,0.00387790381352106,0.000184097775822321,0.00296843214842642,0.0233170562165518,0.0308792529504509,0.0429994147046873
2009-07-07,-0.0237992185411323,-0.035253095734868,-0.0594745502838895,-0.0797401598479521,-0.0812588592171967,-0.112235124780366,-0.136463832318241,-0.162580837034322,-0.201588910026463,-0.221773234795377,-0.24329380137559
2009-07-08,0.00690783400587509,0.0092866765859217,0.00761473375489111,-0.00980212588485316,-0.00729061611154151,-0.00750903305374349,-0.00277429544871227,-0.00265967370936743,-0.0141826117049148,-0.0307714867095598,-0.0337402073160132
